mods_id,xi,omega,alpha,name,value,params_1,wl_weight,post_tx_weight,efficiency_weight,cpra_weight,peds_weight,pld_weight,bio_weight,abo_weight,height_weight,cost_weight,distance_weight,method
post_tx_death,151.21646793902937,17.23093699356441,1.6035225376309323,reg,Midwest,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.378278104570509,1.1475712815453132,1.350298380701804,reg,Midwest,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,1563.9896736790424,48.879509559955686,-0.7033645011803459,reg,Northeast,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,1013.5351969072466,44.59420146303402,1.2771907482914409,reg,Northeast,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,121.19334091411294,15.13357314565239,0.9816241100447288,reg,Northeast,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,13.46903317865256,1.8938891671312936,1.2518531711534544,reg,Northeast,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,112.08233913326204,8.834480109925515,1.37017838208291,reg,Northeast,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,76.36821898278829,7.183786706390471,1.2260637786464712,reg,Northeast,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,366.0935576333276,21.113727850132523,-1.6424883810983613,reg,Northeast,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,120.80616072651812,13.506243698130346,1.0670269448761012,reg,Northeast,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.74362689778838,1.1150534190159251,0.7407430696136842,reg,Northeast,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,2423.153458425745,64.16642857494466,0.9012179258609696,reg,South,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,1830.0263925062864,46.36924661936792,-0.5565819704732409,reg,South,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,166.2300693363707,16.932872082315413,0.9120201392219014,reg,South,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,13.174543841489776,1.311877307950835,0.8636478553407716,reg,South,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,137.24052705615964,9.210954694287812,1.5041284934850452,reg,South,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,61.889637161015685,4.950534889304089,0.8496695050880592,reg,South,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,385.752961585823,9.15201149247676,-1.2243437702872133,reg,South,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,217.78617273332335,16.675811421339233,0.6514238605000658,reg,South,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.74418135955664,0.8605194703092067,0.8359192787069102,reg,South,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,1466.9794456177617,47.16685102318494,0.7499683675717159,reg,West,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,1006.2370100478796,37.33380899581642,0.9264470041643516,reg,West,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,123.40524219009478,11.999878114937127,0.20011463374538543,reg,West,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,14.393620353988238,1.600213880684924,0.7216725158749773,reg,West,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,118.46172473889246,9.54340597217179,1.1647128698101266,reg,West,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,77.87281510606694,6.506796897915195,0.8101927679155959,reg,West,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,361.5640746356542,22.19247434585059,1.196861685621209,reg,West,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,134.87807323318273,13.29859773967447,-0.9980308408710928,reg,West,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.626459372816758,1.0466218243125325,-0.3601270036655164,reg,West,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,948.2280136644068,42.37135392228928,0.8636551065905866,wlauc_cat,"(-Inf,250]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,711.5422525141537,36.428161136358085,0.950400057875848,wlauc_cat,"(-Inf,250]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,155.42019459367037,17.42079782084066,1.0313858519232584,wlauc_cat,"(-Inf,250]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,94.2674454233804,12.903122261144496,0.7193605937914389,wlauc_cat,"(-Inf,250]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,401.88597607954927,58.335829968071415,2.0488391981839995,wlauc_cat,"(-Inf,250]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,14.26280912329772,1.3879656376616676,0.7407991259928632,wlauc_cat,"(-Inf,250]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,401.35091649522025,18.18496635766293,1.0756128835956704,wlauc_cat,"(-Inf,250]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,102.12632908765596,12.59068178462788,1.1753349143912777,wlauc_cat,"(-Inf,250]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,13.202127263439568,1.7089791225490627,1.2968320904342512,wlauc_cat,"(-Inf,250]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,1088.2760962079665,43.092423300433865,1.124445846706872,wlauc_cat,"(250,300]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,776.9800865620017,34.25082632731676,-0.9103762098613069,wlauc_cat,"(250,300]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,127.59963719337,14.647088195445658,1.001653577800417,wlauc_cat,"(250,300]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,28.233087679417668,3.314448643761402,1.0387712495544297,wlauc_cat,"(250,300]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,158.59493679075433,15.674303226089734,1.3207138570999373,wlauc_cat,"(250,300]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,61.4377263636261,5.115255905301728,0.49009584547929447,wlauc_cat,"(250,300]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,361.1918972829319,12.870544318670852,-0.612375266458947,wlauc_cat,"(250,300]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,110.08176729227596,12.357270356794997,-0.997077952225102,wlauc_cat,"(250,300]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,12.25972019608625,1.458545831219432,0.6684743148037608,wlauc_cat,"(250,300]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,1353.1007333943928,45.63673942895056,0.825786525034928,wlauc_cat,"(300,325]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,943.084649388626,42.666049532018015,1.306230089293658,wlauc_cat,"(300,325]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,115.17671923468804,12.84237372259756,-0.8509302040810626,wlauc_cat,"(300,325]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,15.151099886168762,2.261960018742045,1.462322347220022,wlauc_cat,"(300,325]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,141.82749564347,11.055679723369453,1.3496217576814094,wlauc_cat,"(300,325]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,70.96877089398377,6.784111398918251,1.4093184404032226,wlauc_cat,"(300,325]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,349.4560844255242,11.976891563347143,0.9420698924439528,wlauc_cat,"(300,325]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,118.72459273095204,11.653760062970475,0.5208556572047047,wlauc_cat,"(300,325]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.969074229198728,1.264631035167504,1.040206654656803,wlauc_cat,"(300,325]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,3774.2204127175023,73.93240413195929,0.9120248805656,wlauc_cat,"(325,365]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,2715.0435368848744,56.82054021661827,0.4724374202260894,wlauc_cat,"(325,365]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,130.53749630967937,15.060171706887653,1.1212625408301162,wlauc_cat,"(325,365]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,4.869908482452079,0.5623066763036887,1.1956936276356438,wlauc_cat,"(325,365]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,99.59737714147704,4.769215379235787,0.9779572299131892,wlauc_cat,"(325,365]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,101.1494430323132,6.468265169183337,0.948131655935618,wlauc_cat,"(325,365]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,378.543128514502,8.59596127354135,-1.0669008457962808,wlauc_cat,"(325,365]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,300.42542988079975,19.973255582177515,0.5482371840717315,wlauc_cat,"(325,365]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.62451559267966,0.6260643756230492,0.5491697931347677,wlauc_cat,"(325,365]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,1276.1165221182744,48.85775225518142,1.100817621997764,subreg,South Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,979.0355711846483,33.30816652538144,-0.27730034418393723,subreg,South Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,83.62518372928423,11.970708095282037,0.8494963582890447,subreg,South Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,12.767498811092176,1.838631251331164,0.7847808219631839,subreg,South Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,140.52219481203872,11.695569145720354,1.3916381229559085,subreg,South Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,59.1228820839504,5.96309216102223,0.8832531348274358,subreg,South Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,369.96563192458456,17.03315219841054,2.137940168660836,subreg,South Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,110.60417082418112,14.762692999720691,1.3772246200904947,subreg,South Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.146013478969822,1.4376975850375202,1.6262362801087094,subreg,South Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,222.7893490875697,24.48562201928439,1.567680348793442,subreg,New England,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,147.61873766776748,19.501179070947064,1.7688355556946227,subreg,New England,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,15.909344059488488,5.807444708595633,1.2805881809277726,subreg,New England,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,10.759535311364615,4.821712329438634,1.7467747825846376,subreg,New England,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,104.47928744026586,19.06807520665199,1.2279641108320032,subreg,New England,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,72.97030783020963,18.91245277588388,1.8300154493262208,subreg,New England,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,385.2681699286042,49.42290319444107,1.010343787551222,subreg,New England,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,16.05314127566263,5.994753915486933,1.2383439981897155,subreg,New England,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,8.814251292191221,3.6438426762537537,1.6259440615734575,subreg,New England,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,1326.086113066646,46.7422595570432,-0.8275739419546302,subreg,Mid-Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,853.3837779101892,41.755846025975906,1.3829296931177173,subreg,Mid-Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,99.86292028550206,15.290619978987609,1.5371524336643334,subreg,Mid-Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,13.202992635878411,2.2483564934611397,1.8699148561631067,subreg,Mid-Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,112.000350832521,9.529746089775776,1.514222886621919,subreg,Mid-Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,75.49557717589279,7.484158590481486,1.1393659843817567,subreg,Mid-Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,362.5346391878658,28.994243165904052,-3.013318840356497,subreg,Mid-Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,102.34135795198104,11.778110281765066,0.9722546735191272,subreg,Mid-Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.61386984242537,1.083623739027156,-0.4233922246215004,subreg,Mid-Atlantic,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,1284.741072182629,41.5163215368348,0.4018344017503117,subreg,East North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,936.4940602245638,36.37540766436058,0.7586315639903388,subreg,East North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,92.75485191696698,11.396851071514137,-0.7905849277047227,subreg,East North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,11.73354654910143,1.694449643487927,0.706277618865849,subreg,East North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,131.625481987376,10.302967407078697,0.9029180514415608,subreg,East North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,60.13795448256147,6.883488658876358,1.4541147845439144,subreg,East North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,351.7701687373976,10.586764627118846,2.0378374857251833,subreg,East North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,108.20396462456635,15.34449638130657,1.744264180677272,subreg,East North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.211782905018612,1.4235834878114204,1.6327872080007555,subreg,East North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,494.08355506462453,24.939571453976555,-0.26746429770154406,subreg,West North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,351.7676343221953,22.35284221010477,0.5727211763290557,subreg,West North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,27.120129696394173,7.577247495000122,1.2886932973025345,subreg,West North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,9.847878200435137,3.1716490231303545,1.5429596032993451,subreg,West North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,126.6576616392742,14.887044090030445,1.0897749748979686,subreg,West North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,60.29937200303862,10.533523575245823,1.6957205862199265,subreg,West North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,392.8553327072792,15.892113292623858,1.2453570036025374,subreg,West North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,41.48421025871613,6.908466058564147,0.5269602245413981,subreg,West North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.808662391049902,1.9816992698364773,1.062253676765046,subreg,West North Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,255.78518307476455,20.51592833557217,0.8305620778564337,subreg,East South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,177.57799543013724,17.012863162358954,0.9402220944019152,subreg,East South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,17.362413898546656,6.132890257743025,1.4077364740250633,subreg,East South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,12.493429032982846,4.49673895098017,1.294008635222802,subreg,East South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,118.74964528249885,23.1615947432696,1.6470629153436676,subreg,East South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,56.47080435252279,15.636648715786054,2.3481688019960116,subreg,East South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,409.6825648728547,21.00464486288257,-1.8314241047560904,subreg,East South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,19.13956659048116,6.409516779865942,1.3689467014621934,subreg,East South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.169260599576264,3.1163361509712257,1.530712497508202,subreg,East South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,862.2411762995318,40.65852240898721,1.0968198375374576,subreg,West South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,636.3030088207064,29.97375129007751,1.0003795387653551,subreg,West South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,58.63133916457448,9.989382480501066,0.9685686836417734,subreg,West South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,12.57642158940754,2.188546426668698,0.9417395561946532,subreg,West South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,130.22040090260987,14.626619255621804,1.8003944803697385,subreg,West South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,61.271884528139225,8.645017496599735,1.7125796380172105,subreg,West South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,390.03054606216546,26.14604997733924,-5.099434912947391,subreg,West South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,75.35647266626994,11.09012175534792,1.00136675154634,subreg,West South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.278620632946511,1.6021019980736058,1.231429172982453,subreg,West South Central,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,511.7299090619651,31.096710740111213,-1.0839416383413971,subreg,Mountain,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,357.8032247188786,22.373466841940093,-0.5114948263277387,subreg,Mountain,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,34.03112455682055,6.204562753697533,0.579037545461638,subreg,Mountain,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,11.347008294137936,2.580909844066852,1.1083433313997264,subreg,Mountain,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,113.65421902026964,14.884239931240504,1.4660699298302045,subreg,Mountain,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,72.22364342820049,11.967231770628963,1.5451241947274266,subreg,Mountain,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,516.8289092330014,38.01804640726394,-4.479796360718695,subreg,Mountain,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,48.92983922908444,8.44478148005871,-1.1021163053601684,subreg,Mountain,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,12.145996475594233,1.861619696083082,-0.5750065971630519,subreg,Mountain,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,1009.7074912312014,36.94088187172855,-0.5221841625536388,subreg,Pacific,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,660.6808521292825,29.953631406173095,0.91389586063778006,subreg,Pacific,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,81.36841507686222,12.499643423478618,1.106202327793944,subreg,Pacific,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,14.878025280406902,2.3683818313738523,1.2760516343745394,subreg,Pacific,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,115.76750499899345,13.02943077594634,1.9638222502396467,subreg,Pacific,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_wlt,80.23975704680498,6.707022678798553,0.3026608701741279,subreg,Pacific,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
med_dist,314.468252163383,19.07847109594149,4.557269055279563,subreg,Pacific,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
post_tx_death,77.55951832109294,10.79898090673262,0.93356017081543885,subreg,Pacific,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.341423271225564,1.6057905474819998,1.17535627517176,subreg,Pacific,15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
can_count,231.326389625858,22.33342748427987,1.0070829290245158,wlauc_cat2,"(-Inf,75]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_count,187.81001780564404,18.790781272727227,0.9087529027764444,wlauc_cat2,"(-Inf,75]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wait_death,36.68894607569575,9.743903929877966,1.737711464092405,wlauc_cat2,"(-Inf,75]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
wld_ppy,195.68258325165172,272.8091089630781,5.396191544926543,wlauc_cat2,"(-Inf,75]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
tx_ppy,933.269071391578,1191.4032308626936,5.595519072005851,wlauc_cat2,"(-Inf,75]",15,0.15,0.15,0.1,0.05,0.2,0.05,0.3,NA,NA,NA,NA,Supply-CAS
